ID,Full Name,Name,Prefix,Suffix,Species,Sex,Birth Date,Sire ID,Dam ID,Genetic Code,Color,Eye Color,Owner CTU ID,Owned
CTC19,DA Wonder,Wonder,DA,,Fancy Mouse,Male,2025-08-03,CTC63,CTC64,,Blue Pied,,CTU5,Yes
CTC512,MM Indie,Indie,MM,,Fancy Mouse,Female,2025-08-03,CTC56,CTC513,,Black Pied,,CTU5,Yes
CTC511,MM Harriet,Harriet,MM,,Fancy Mouse,Female,2025-07-27,CTC504,CTC488,,Sealpoint Siamese,,CTU5,Yes
CTC141,MM Ginny,Ginny,MM,,Fancy Mouse,Female,2025-07-25,CTC329,CTC328,a/a d/d go/go Re/re,Blue,,CTU2,Yes
CTC510,MM Neytiri,Neytiri,MM,,Fancy Mouse,Female,2025-07-25,CTC329,CTC328,a/a d/d,Blue,,CTU2,No
CTC139,MM Femme,Femme,MM,,Fancy Mouse,Female,2025-07-24,CTC61,CTC62,a/a ch/ch d/d go/go Re/re Rst/rst,Bluepoint Siamese,,CTU2,Yes
CTC140,MM Fedora,Fedora,MM,,Fancy Mouse,Female,2025-07-24,CTC61,CTC62,a/a ch/cch d/d go/go Re/re Rst/rst,Blue Burmese,,CTU2,No
CTC18,MM Fenno,Fenno,MM,,Fancy Mouse,Male,2025-07-24,CTC61,CTC62,,Blue Splashed,,CTU1,No
CTC17,MM Fynn,Fynn,MM,,Fancy Mouse,Male,2025-07-24,CTC61,CTC62,,Bluepoint Siamese,,CTU1,No
CTC508,MM Duchess,Duchess,MM,,Fancy Mouse,Female,2025-07-22,CTC61,CTC327,,Sealpoint Himalayan,,CTU5,Yes
CTC509,MM Alice,Alice,MM,,Fancy Mouse,Female,2025-07-22,CTC61,CTC327,,Stone,,CTU1,No
CTC131,MM Emory,Emory,MM,,Fancy Mouse,Female,2025-07-22,CTC14,CTC326,a/a ch/cch s/s Go/go,Burmese Pied,,CTU2,No
CTC132,MM Emmy,Emmy,MM,,Fancy Mouse,Female,2025-07-22,CTC14,CTC326,a/a ce/ch s/s Go/go,Colorpoint Beige Pied,,CTU2,No
CTC133,MM Dakota Marion,Dakota,MM,Marion,Fancy Mouse,Female,2025-07-22,CTC61,CTC327,a/a ch/ch D/d go/go Re/re Sa/sa,Sealpoint Siamese,,CTU2,No
CTC134,MM Dica,Dica,MM,,Fancy Mouse,Female,2025-07-22,CTC61,CTC327,a/a c/cch D/d go/go Re/re Sa/sa,Stone,,CTU2,Yes
CTC135,MM Deedee,Deedee,MM,,Fancy Mouse,Female,2025-07-22,CTC61,CTC327,a/a c/cch D/d go/go Re/re Sa/sa,Stone,,CTU2,Yes
CTC130,MM Cally,Cally,MM,,Fancy Mouse,Female,2025-07-21,CTC11,CTC325,a/a ch/cch s/s Spl/spl Go/go,Tricolor,,CTU9,Yes
CTC54,MM Bianco,Bianco,MM,,Fancy Mouse,Male,2025-07-21,CTC53,CTC60,a/a ch/ch D/d E/e rn/rn go/go,Sealpoint Siamese Merle,,CTU2,Yes
CTC129,MF Bagel,Bagel,MF,,Fancy Mouse,Female,2025-06-23,CTC321,CTC323,at/a ch/ch D/d go/go Sa/sa rst/rst,Sealpoint Siamese Fox,,CTU2,No
CTC337,MF Almond,Almond,MF,,Fancy Mouse,Female,2025-06-22,CTC330,CTC336,,Stone,,CTU5,Yes
CTC128,MM Zorica Marion,Zorica,MM,Marion,Fancy Mouse,Female,2025-06-13,CTC61,CTC320,a/a ce/ch D/d S/s go/go Re/re,Colorpoint Beige,,CTU2,No
CTC127,MM Yeva,Yeva,MM,,Fancy Mouse,Female,2025-06-13,CTC316,CTC317,a/a d/d P/p S/s Rn/rn go/go Re/re sa/sa,Blue,,CTU2,Yes
CTC699,MM's (Silver) Spoon,(Silver) Spoon,MM's,,Fancy Mouse,Female,2025-06-13,CTC316,CTC317,,"Dove, Satin",,CTU10,Yes
CTC126,MM Atari,Atari,MM,,Fancy Mouse,Female,2025-06-10,CTC58,CTC59,at/a b/b rn/rn Go/go Re/re,Chocolate Merle Tan,,CTU2,Yes
CTC16,MM Voltari,Voltari,MM,,Fancy Mouse,Male,2025-05-18,CTC58,CTC59,at/a B/b s/s rn/rn go/go,Black Tan Merle Pied,,CTU2,No
CTC707,MM's Bubbles,Bubbles,MM's,,Fancy Mouse,Female,2025-05-17,CTC314,CTC315,,,,CTU10,Yes
CTC124,MM Ursula,Ursula,MM,,Fancy Mouse,Female,2025-05-17,CTC314,CTC315,at/a b/b C/ch go/go Re/re Sa/sa,Chocolate Tan,,CTU2,No
CTC125,MM Ultima,Ultima,MM,,Fancy Mouse,Female,2025-05-17,CTC314,CTC315,at/a B/b C/ch S/s go/go Re/re sa/sa,Black Tan,,CTU2,No
CTC526,MM Oscar,Oscar,MM,,Fancy Mouse,Male,2025-05-17,CTC14,CTC473,,Agouti Colorpoint Beige Pied,,CTU7,Yes
CTC527,MM Speedy Gonzales.,Speedy Gonzales.,MM,,Fancy Mouse,Female,2025-05-17,CTC14,CTC473,,Agouti Burmese Pied,,CTU7,Yes
CTC507,MM Maribel,Maribel,MM,,Fancy Mouse,Female,2025-05-17,CTC314,CTC315,,Black Tan Pied,,CTU5,Yes
CTC123,MM Marla,Marla,MM,,Fancy Mouse,Female,2025-05-16,CTC307,CTC308,at/a C/ch s/s go/go Re/re sa/sa Rst/rst,Black Tan Pied,,CTU2,No
CTC329,MM Parker,Parker,MM,,Fancy Mouse,Male,2025-05-15,CTC11,CTC306,,Blue,,CTU1,No
CTC122,MM Primrose,Primrose,MM,,Fancy Mouse,Female,2025-05-15,CTC11,CTC306,a/a d/d go/go Re/re,Blue,,CTU2,No
CTC698,MM's Lazuli (Lazeltje),Lazuli (Lazeltje),MM's,,Fancy Mouse,Male,2025-05-15,CTC11,CTC306,,,,CTU10,Yes
CTC66,MM Omega,Omega,MM,,Fancy Mouse,Male,2025-05-14,CTC316,CTC317,,Blue,,CTU1,No
CTC116,M3 Mavi,Mavi,M3,,Fancy Mouse,Female,2025-04-22,,,a/a d/d go/go,Blue,,CTU2,No
CTC118,MM Myrrh,Myrrh,MM,,Fancy Mouse,Female,2025-04-22,CTC305,CTC300,a/a b/b s/s go/go Re/re,Chocolate Pied,,CTU2,Yes
CTC119,MM Manisha,Manisha,MM,,Fancy Mouse,Female,2025-04-22,CTC305,CTC300,a/a B/b s/s go/go Re/re,Black Pied,,CTU2,No
CTC120,MM Meadow,Meadow,MM,,Fancy Mouse,Female,2025-04-22,CTC305,CTC300,a/a b/b s/s go/go Re/re,Chocolate Pied,,CTU2,No
CTC121,MM Melina,Melina,MM,,Fancy Mouse,Female,2025-04-22,CTC305,CTC300,a/a B/b s/s go/go Re/re,Black Pied,,CTU2,No
CTC117,M3 Navy,Navy,M3,,Fancy Mouse,Female,2025-04-22,,,,Blue,,CTU1,No
CTC506,MM Koda,Koda,MM,,Fancy Mouse,Male,2025-04-22,CTC305,CTC300,,Chocolate Pied,,CTU5,Yes
CTC115,MM Lottie,Lottie,MM,,Fancy Mouse,Female,2025-04-19,CTC283,CTC297,a/a s/s go/go,Black Pied,,CTU2,Yes
CTC114,MM Lexi,Lexi,MM,,Fancy Mouse,Female,2025-04-19,CTC283,CTC297,a/a s/s go/go Rst/rst,Black Pied,,CTU2,Yes
CTC113,MM Kenzie,Kenzie,MM,,Fancy Mouse,Female,2025-04-17,CTC278,CTC296,a/a s/s go/go,Black Pied,,CTU2,No
CTC112,MM Journey,Journey,MM,,Fancy Mouse,Female,2025-04-17,CTC283,CTC284,,Tricolor,,CTU1,No
CTC111,MM Jimena,Jimena,MM,,Fancy Mouse,Female,2025-04-17,CTC283,CTC284,a/a s/s Go/go Rst/rst,Black Pied,,CTU2,Yes
CTC110,MM Ivey,Ivey,MM,,Fancy Mouse,Female,2025-04-16,CTC278,CTC280,a/a B/b C/C D/d s/s Go/go,Black Pied,,CTU2,No
CTC109,MM Habiba Marion,Habiba,MM,Marion,Fancy Mouse,Female,2025-04-14,CTC271,CTC270,a/a B/b ch/ch D/d S/s go/go Re/re Sa/sa,Sealpoint Siamese,,CTU2,No
CTC108,MM Haidera,Haidera,MM,,Fancy Mouse,Female,2025-04-14,CTC271,CTC270,a/a b/b d/d S/s go/go Re/re Sa/sa,Lilac,,CTU1,No
CTC53,MM Gianni,Gianni,MM,,Fancy Mouse,Male,2025-04-12,CTC56,CTC57,a/a B/b C/ch D/D e/e P/p S/s rn/rn go/go,Recessive Red Merle,,CTU5,Yes
CTC504,MM Gryffin,Gryffin,MM,,Fancy Mouse,Male,2025-04-12,CTC56,CTC57,,Recessive Fawn Merle,,CTU1,No
CTC107,MM Gabriella,Gabriella,MM,,Fancy Mouse,Female,2025-04-12,CTC56,CTC57,a/a C/ch e/e p/p go/go Re/re,Recessive Fawn,,CTU1,No
CTC105,MLP Wyna,Wyna,MLP,,Fancy Mouse,Female,2025-04-06,CTC181,CTC183,,Blue Pied,,CTU2,No
CTC104,MLP Wayla,Wayla,MLP,,Fancy Mouse,Female,2025-04-06,CTC181,CTC183,,Chocolate Tricolor,,CTU2,No
CTC103,RM Doria,Doria,RM,,Fancy Mouse,Female,2025-04-06,,,a/a rn/rn go/go,Black Merle,,CTU2,No
CTC106,MLP Wende,Wende,MLP,,Fancy Mouse,Female,2025-04-06,CTC181,CTC183,,Blue Pied,,CTU2,No
CTC184,MLP Tutu,Tutu,MLP,,Fancy Mouse,Female,2025-04-06,CTC181,CTC183,,Blue Pied,,CTU1,No
CTC102,MM Daevy,Daevy,MM,,Fancy Mouse,Female,2025-04-02,CTC264,CTC265,a/a b/b E/e S/s rn/rn Go/go Sa/sa,Chocolate Merle,,CTU2,No
CTC101,MM Delcia,Delcia,MM,,Fancy Mouse,Female,2025-04-02,CTC264,CTC265,,Recessive Red Merle,,CTU1,No
CTC100,MLP Vivian,Vivian,MLP,,Fancy Mouse,Female,2025-03-22,CTC152,CTC179,,Chocolate Pied,,CTU2,No
CTC98,MLP Violet,Violet,MLP,,Fancy Mouse,Female,2025-03-22,CTC152,CTC179,,Lilac Pied,,CTU2,No
CTC99,MLP Vajen,Vajen,MLP,,Fancy Mouse,Female,2025-03-22,CTC152,CTC179,,Blue Pied,,CTU2,No
CTC15,BE Charlie,Charlie,BE,,Fancy Mouse,Male,2025-03-16,,,a/a B/b E/e S/s rn/rn go/go,Black Merle,,CTU2,No
CTC503,MM Assamese Fish Curry,Assamese Fish Curry,MM,,Fancy Mouse,Male,2025-03-04,CTC483,CTC501,,Burmese,,CTU1,No
CTC502,MM Asante,Asante,MM,,Fancy Mouse,Female,2025-03-04,CTC483,CTC501,,Splashed,,CTU4,Yes
CTC496,MM Zazu,Zazu,MM,,Fancy Mouse,Female,2025-03-03,CTC185,CTC186,,Dominant Red Pied,,CTU1,No
CTC493,MM Zyan,Zyan,MM,,Fancy Mouse,Male,2025-03-03,CTC185,CTC186,,Black Pied,,CTU1,No
CTC494,MM Zongzi,Zongzi,MM,,Fancy Mouse,Female,2025-03-03,CTC185,CTC186,,Black,,CTU1,No
CTC495,MM Zizi,Zizi,MM,,Fancy Mouse,Female,2025-03-03,CTC185,CTC186,,Dominant Red Tricolor,,CTU1,No
CTC498,MM Xiaolongbao,Xiaolongbao,MM,,Fancy Mouse,Female,2025-03-03,CTC483,CTC497,,Black Pied,,CTU1,No
CTC499,MM Yaki Onigiri,Yaki Onigiri,MM,,Fancy Mouse,Female,2025-03-03,CTC311,CTC435,,Dominant Red Splashed,,CTU1,No
CTC500,MM YakiSoba,YakiSoba,MM,,Fancy Mouse,Female,2025-03-03,CTC311,CTC435,,Black,,CTU1,No
CTC78,MM Zelesta,Zelesta,MM,,Fancy Mouse,Female,2025-03-03,CTC185,CTC186,,Tricolor,,CTU1,No
CTC79,MM Zoltara,Zoltara,MM,,Fancy Mouse,Female,2025-03-03,CTC185,CTC186,,Black,,CTU2,No
CTC328,MM Winnie the Blue,Winnie the Blue,MM,,Fancy Mouse,Female,2025-03-02,CTC185,CTC322,,Blue,,CTU1,No
CTC492,MM Wakai Wakame,Wakai Wakame,MM,,Fancy Mouse,Female,2025-03-02,CTC185,CTC322,,Splashed,,CTU1,No
CTC491,MM Willow,Willow,MM,,Fancy Mouse,Male,2025-03-02,CTC185,CTC322,,Dominant Red,,CTU1,No
CTC323,MM Taco,Taco,MM,,Fancy Mouse,Female,2025-03-02,CTC185,CTC322,,Splashed,,CTU1,No
CTC338,MM Triple X,Triple X,MM,,Fancy Mouse,Male,2025-03-02,CTC185,CTC322,,Splashed,,CTU1,No
CTC327,MM Unica,Unica,MM,,Fancy Mouse,Female,2025-02-28,CTC313,CTC310,,Sealpoint Himalayan,,CTU1,No
CTC314,MM Uros,Uros,MM,,Fancy Mouse,Male,2025-02-28,CTC313,CTC310,,Splashed,,CTU1,No
CTC321,MM Texmex,Texmex,MM,,Fancy Mouse,Male,2025-02-28,CTC313,CTC310,,Splashed,,CTU1,No
CTC336,MM Burrito,Burrito,MM,,Fancy Mouse,Female,2025-02-28,CTC313,CTC310,,Pink Eye White,,CTU1,No
CTC490,MM Umai Udon,Umai Udon,MM,,Fancy Mouse,Male,2025-02-28,CTC313,CTC310,,Sealpoint Himalayan,,CTU1,No
CTC489,MM Uriel,Uriel,MM,,Fancy Mouse,Male,2025-02-28,CTC313,CTC310,,Splashed,,CTU4,Yes
CTC488,MM Ursula,Ursula,MM,,Fancy Mouse,Female,2025-02-28,CTC313,CTC310,,Sealpoint Siamese,,CTU1,No
CTC487,MM Usukuchi Shoyu,Usukuchi Shoyu,MM,,Fancy Mouse,Female,2025-02-28,CTC313,CTC310,,Pink Eye White,,CTU1,No
CTC485,MM Teemo,Teemo,MM,,Fancy Mouse,Male,2025-02-25,CTC483,CTC484,,Colorpoint Beige Pied,,CTU1,No
CTC486,MM Tatufa Tofu,Tatufa Tofu,MM,,Fancy Mouse,Female,2025-02-25,CTC483,CTC484,,Colorpoint Beige,,CTU1,No
CTC513,Arianna,Arianna,,,Fancy Mouse,Female,2025-02-14,,,,Splashed,,CTU7,Yes
CTC77,Azzura,Azzura,,,Fancy Mouse,Female,2025-02-14,CTC531,CTC532,,Blue Splashed,,CTU2,No
CTC70,Bianca,Bianca,,,Fancy Mouse,Female,2025-02-14,CTC531,CTC532,,Splashed Fox,,CTU2,No
CTC68,Chiara,Chiara,,,Fancy Mouse,Female,2025-02-14,CTC531,CTC532,,Blue Splashed,,CTU2,No
CTC67,Giulia,Giulia,,,Fancy Mouse,Female,2025-02-14,CTC531,CTC532,,Black,,CTU2,No
CTC331,Sofia,Sofia,,,Fancy Mouse,Female,2025-02-14,,,,Splashed,,CTU1,No
CTC523,Allegra,Allegra,,,Fancy Mouse,Female,2025-02-13,,,,Black Tan,,CTU1,No
CTC76,MLP Raylin,Raylin,MLP,,Fancy Mouse,Female,2025-01-15,CTC152,CTC153,,Black Pied,,CTU2,No
CTC482,MM Utara,Utara,MM,,Fancy Mouse,Female,2025-01-08,CTC411,CTC402,,Brindle Pied,,CTU1,No
CTC14,BF Sami,Sami,BF,,Fancy Mouse,Male,2025-01-05,,,A/at ce/cch s/s Spl/spl go/go Re/re,Agouti Tricolor Fox,,CTU2,Yes
CTC481,MM Tigerlily,Tigerlily,MM,,Fancy Mouse,Female,2025-01-04,CTC411,CTC416,,Brindle Pied,,CTU1,No
CTC480,MM Tabita,Tabita,MM,,Fancy Mouse,Female,2025-01-04,CTC411,CTC416,,Black Tan Pied,,CTU4,Yes
CTC808,MM Aslan,Aslan,MM,,Fancy Mouse,Male,2025-01-02,CTC26,CTC28,,Blue,,CTU1,Yes
CTC11,MM Rizzo,Rizzo,MM,,Fancy Mouse,Male,2025-01-02,CTC26,CTC28,a/a B/B C/cch D/d S/s go/go Re/re,Black,,CTU2,Yes
CTC283,MM Quincy,Quincy,MM,,Fancy Mouse,Male,2025-01-01,CTC185,CTC282,,Black Pied,,CTU1,No
CTC278,MM Poco Loco,Poco Loco,MM,,Fancy Mouse,Male,2025-01-01,CTC274,CTC277,,Black Pied,,CTU1,No
CTC1123,RM Fergie,Fergie,RM,,Fancy Mouse,Female,2025-01-01,CTC29,,,Dominant Red Tan,,CTU2,No
CTC1124,RM Marten Sable,Marten Sable,RM,,Fancy Mouse,Female,2025-01-01,CTC29,,,Marten Sable,,CTU2,No
CTC479,MM Quaker,Quaker,MM,,Fancy Mouse,Male,2025-01-01,CTC185,CTC282,,Brindle,,CTU1,No
CTC1125,RM BEW,BEW,RM,,Fancy Mouse,Male,2025-01-01,,,,Black Eye White,,CTU2,No
CTC478,MM Nabrina,Nabrina,MM,,Fancy Mouse,Female,2024-12-29,CTC443,CTC410,,Black Tan,,CTU1,No
CTC656,MM's Nelson,Nelson,MM's,,Fancy Mouse,Male,2024-12-29,CTC443,CTC410,,,,CTU10,Yes
CTC475,MM Livvy,Livvy,MM,,Fancy Mouse,Female,2024-12-08,CTC397,CTC408,,Black Pied,,CTU1,No
CTC476,MM Liviana,Liviana,MM,,Fancy Mouse,Female,2024-12-08,CTC397,CTC408,,Brindle Pied,,CTU1,No
CTC474,MM Lyra,Lyra,MM,,Fancy Mouse,Female,2024-12-08,CTC397,CTC408,,Brindle Pied,,CTU1,No
CTC477,MM Liora,Liora,MM,,Fancy Mouse,Female,2024-12-08,CTC397,CTC408,,Brindle Pied,,CTU1,No
CTC320,MM Just a Flirt,Just a Flirt,MM,,Fancy Mouse,Female,2024-11-15,CTC318,CTC319,,Black Tan Pied,,CTU1,No
CTC473,MM Ivy League,Ivy League,MM,,Fancy Mouse,Female,2024-11-13,CTC413,CTC403,,Black Pied,,CTU1,No
CTC308,MM Itsy Bitsy,Itsy Bitsy,MM,,Fancy Mouse,Female,2024-11-13,CTC413,CTC403,,Black Pied,,CTU1,No
CTC305,MM Gameboy,Gameboy,MM,,Fancy Mouse,Male,2024-11-02,CTC303,CTC304,,Black Pied,,CTU1,No
CTC466,MM Dairy Queen,Dairy Queen,MM,,Fancy Mouse,Female,2024-11-01,CTC311,CTC312,,Pink Eye White,,CTU1,No
CTC465,MM Devon Rex,Devon Rex,MM,,Fancy Mouse,Male,2024-11-01,CTC311,CTC312,,Dove Tan,,CTU1,No
CTC313,MM Dazzle Dream,Dazzle Dream,MM,,Fancy Mouse,Male,2024-11-01,CTC311,CTC312,,Splashed Fox,,CTU1,No
CTC1988,RM Rowan,Rowan,RM,,Fancy Mouse,Male,2024-10-31,,,,Sealpoint Siamese,,CTU2,No
CTC57,MM Chantilly,Chantilly,MM,,Fancy Mouse,Female,2024-10-20,CTC268,CTC269,,Pink Eye White,,CTU1,No
CTC339,MM Caviar Cracker,Caviar Cracker,MM,,Fancy Mouse,Female,2024-10-20,CTC268,CTC269,,Black,,CTU1,No
CTC461,MM Cafe Noir,Cafe Noir,MM,,Fancy Mouse,Female,2024-10-20,CTC268,CTC269,,Black,,CTU1,No
CTC454,MM Mickey,Mickey,MM,,Fancy Mouse,Female,2024-10-20,CTC268,CTC269,,Black,,CTU1,No
CTC455,MM Chalked Up,Chalked Up,MM,,Fancy Mouse,Female,2024-10-20,CTC268,CTC269,,Pink Eye White,,CTU1,No
CTC460,MM Choco,Choco,MM,,Fancy Mouse,Female,2024-10-20,CTC268,CTC269,,Chocolate,,CTU1,No
CTC457,MM Campina,Campina,MM,,Fancy Mouse,Female,2024-10-20,CTC268,CTC269,,Pink eye White,,CTU1,No
CTC463,MM Cameo,Cameo,MM,,Fancy Mouse,Male,2024-10-20,CTC268,CTC269,,Black Banded,,CTU1,No
CTC464,MM Clueless,Clueless,MM,,Fancy Mouse,Female,2024-10-20,CTC268,CTC269,,Pink Eye White,,CTU1,No
CTC501,Liana,Liana,,,Fancy Mouse,Female,2024-10-13,,,,Splashed,,CTU1,No
CTC449,MM Storm,Storm,MM,,Fancy Mouse,Female,2024-09-24,CTC268,CTC269,,Black,,CTU1,No
CTC448,MM Sterrin,Sterrin,MM,,Fancy Mouse,Female,2024-09-24,CTC268,CTC269,,Pink Eye White,,CTU1,No
CTC447,MM Okki,Okki,MM,,Fancy Mouse,Male,2024-09-24,CTC268,CTC269,,Splashed Banded,,CTU1,No
CTC446,MM Diva,Diva,MM,,Fancy Mouse,Female,2024-09-24,CTC268,CTC269,,Black,,CTU1,No
CTC450,MM Tippy,Tippy,MM,,Fancy Mouse,Female,2024-09-24,CTC268,CTC269,,Black,,CTU1,No
CTC270,MM Awesome Curls,Awesome Curls,MM,,Fancy Mouse,Female,2024-07-14,CTC31,CTC32,,Black,,CTU1,No
CTC185,MM Zodiac,Zodiac,MM,,Fancy Mouse,Male,2024-07-14,CTC189,CTC190,,Black,,CTU1,No
CTC29,MM Hodor,Hodor,MM,,Fancy Mouse,Male,2024-07-14,CTC31,CTC32,,Blue Sable,,CTU1,No
CTC445,MM Z11-F1,Z11-F1,MM,,Fancy Mouse,Female,2024-07-14,CTC189,CTC190,,Brindle,,CTU1,No
CTC444,MM Z11-F2,Z11-F2,MM,,Fancy Mouse,Female,2024-07-14,CTC189,CTC190,,Black Pied,,CTU1,No
CTC443,MM Zylan,Zylan,MM,,Fancy Mouse,Male,2024-07-14,CTC189,CTC190,,Black,,CTU1,No
CTC442,MM Zorino,Zorino,MM,,Fancy Mouse,Male,2024-07-14,CTC189,CTC190,,Brindle Pied,,CTU1,No
CTC441,MM Butt Fluff,Butt Fluff,MM,,Fancy Mouse,Female,2024-07-14,CTC311,CTC396,,Dominant Fawn,,CTU1,No
CTC440,MM Bronze Beauty,Bronze Beauty,MM,,Fancy Mouse,Female,2024-07-14,CTC311,CTC396,,Dominant Red,,CTU1,No
CTC439,MM Black Betty,Black Betty,MM,,Fancy Mouse,Female,2024-07-14,CTC311,CTC396,,Black,,CTU1,No
CTC438,MM Aqua,Aqua,MM,,Fancy Mouse,Female,2024-07-14,CTC311,CTC396,,Dominant Fawn,,CTU1,No
CTC437,MM Rickon,Rickon,MM,,Fancy Mouse,Male,2024-07-14,CTC31,CTC32,,Dominant Sable,,CTU1,No
CTC433,MM Pippin,Pippin,MM,,Fancy Mouse,Male,2024-07-13,CTC31,CTC309,,Splashed,,CTU1,No
CTC186,MM Vision Forward,Vision Forward,MM,,Fancy Mouse,Female,2024-07-13,CTC188,CTC187,,Dominant Red Pied,,CTU1,No
CTC310,MM White Magic,White Magic,MM,,Fancy Mouse,Female,2024-07-13,CTC31,CTC309,,Sealpoint Siamese Longhair,,CTU1,No
CTC436,MM Work of Art,Work of Art,MM,,Fancy Mouse,Female,2024-07-13,CTC31,CTC309,,Dominant Redpoint Siamese,,CTU1,No
CTC322,MM What the Fluff,What the Fluff,MM,,Fancy Mouse,Female,2024-07-13,CTC31,CTC309,,Dominant Red Splashed,,CTU1,No
CTC435,MM Wildcard,Wildcard,MM,,Fancy Mouse,Female,2024-07-13,CTC31,CTC309,,Dominant Red Splashed,,CTU1,No
CTC434,MM Wannabe Wistar,Wannabe Wistar,MM,,Fancy Mouse,Male,2024-07-13,CTC31,CTC309,,Pink Eye White,,CTU1,No
CTC432,MM Vibrant Memory,Vibrant Memory,MM,,Fancy Mouse,Female,2024-07-13,CTC188,CTC187,,Dominant Red Pied,,CTU1,No
CTC431,MM Vanilla Ice,Vanilla Ice,MM,,Fancy Mouse,Male,2024-07-13,CTC188,CTC187,,Pink Eye White,,CTU1,No
CTC430,MM Valentino,Valentino,MM,,Fancy Mouse,Male,2024-07-13,CTC188,CTC187,,Dominant Red Pied,,CTU1,No
CTC429,MM V for Vendetta,V for Vendetta,MM,,Fancy Mouse,Female,2024-07-13,CTC188,CTC187,,Dominant Red Pied,,CTU1,No
CTC420,MM Uniquely Different,Uniquely Different,MM,,Fancy Mouse,Female,2024-07-12,CTC188,CTC418,,Dominant Red Tricolor,,CTU1,No
CTC428,MM Uncharted Territory,Uncharted Territory,MM,,Fancy Mouse,Female,2024-07-12,CTC188,CTC418,,Dominant Red Tricolor,,CTU1,No
CTC427,MM Pinky,Pinky,MM,,Fancy Mouse,Female,2024-07-12,CTC188,CTC418,,Tricolor,,CTU1,No
CTC426,MM U11-F8,U11-F8,MM,,Fancy Mouse,Female,2024-07-12,CTC188,CTC418,,Dominant Red Tricolor,,CTU1,No
CTC425,MM Splash,Splash,MM,,Fancy Mouse,Female,2024-07-12,CTC188,CTC418,,Tricolor,,CTU1,No
CTC424,MM Under the Radar,Under the Radar,MM,,Fancy Mouse,Female,2024-07-12,CTC188,CTC418,,Dominant Red Pied,,CTU1,No
CTC423,MM U11-F5,U11-F5,MM,,Fancy Mouse,Female,2024-07-12,CTC188,CTC418,,Black Pied,,CTU1,No
CTC422,MM Uno Reverse,Uno Reverse,MM,,Fancy Mouse,Female,2024-07-12,CTC188,CTC418,,Dominant Red Tricolor,,CTU1,No
CTC421,MM Unicorn Glitter,Unicorn Glitter,MM,,Fancy Mouse,Female,2024-07-12,CTC188,CTC418,,Tricolor,,CTU1,No
CTC419,MM Ulterior Motive,Ulterior Motive,MM,,Fancy Mouse,Female,2024-07-12,CTC188,CTC418,,Tricolor,,CTU1,No
CTC1992,PvK Snoetje,Snoetje,PvK,,Fancy Mouse,Male,2024-06-23,,,,Black Pied,,CTU2,No
CTC415,MM Treasure Hunt,Treasure Hunt,MM,,Fancy Mouse,Female,2024-05-22,CTC281,CTC263,,Brindle Pied,,CTU1,No
CTC417,MM Two to Tango,Two to Tango,MM,,Fancy Mouse,Female,2024-05-22,CTC281,CTC263,,Brindle,,CTU1,No
CTC416,MM Tuxedo Teaser,Tuxedo Teaser,MM,,Fancy Mouse,Female,2024-05-22,CTC281,CTC263,,Black Tan Pied,,CTU1,No
CTC414,MM T11-F1,T11-F1,MM,,Fancy Mouse,Female,2024-05-22,CTC281,CTC263,,Brindle,,CTU1,No
CTC413,MM Teddy Boy,Teddy Boy,MM,,Fancy Mouse,Male,2024-05-22,CTC281,CTC263,,Chocolate Tan Pied,,CTU1,No
CTC282,MM Royal Sunshine,Royal Sunshine,MM,,Fancy Mouse,Female,2024-05-19,CTC281,CTC200,,Brindle Pied,,CTU1,No
CTC412,MM Raggedy Anne,Raggedy Anne,MM,,Fancy Mouse,Female,2024-05-19,CTC281,CTC200,,Brindle Pied,,CTU1,No
CTC409,MM Reggie Pride,Reggie Pride,MM,,Fancy Mouse,Male,2024-05-19,CTC281,CTC200,,Brindle Pied,,CTU1,No
CTC410,MM Ravin' Renegade,Ravin' Renegade,MM,,Fancy Mouse,Female,2024-05-19,CTC281,CTC200,,Brindle Pied,,CTU1,No
CTC411,MM Raichu,Raichu,MM,,Fancy Mouse,Male,2024-05-19,CTC281,CTC200,,Brindle Pied,,CTU1,No
CTC277,MM Queen of Hearts,Queen of Hearts,MM,,Fancy Mouse,Female,2024-05-17,CTC275,CTC276,,Brindle Pied,,CTU1,No
CTC408,MM Quava,Quava,MM,,Fancy Mouse,Female,2024-05-17,CTC275,CTC276,,Black Pied,,CTU1,No
CTC274,MM Oddball,Oddball,MM,,Fancy Mouse,Male,2024-05-08,CTC272,CTC262,,Black Pied,,CTU1,No
CTC28,MM Nautica,Nautica,MM,,Fancy Mouse,Female,2024-05-08,CTC301,CTC302,,Blue Pied,,CTU1,No
CTC406,MM Oppy,Oppy,MM,,Fancy Mouse,Female,2024-05-08,CTC272,CTC262,,Black Pied,,CTU1,No
CTC405,MM Odyssee,Odyssee,MM,,Fancy Mouse,Female,2024-05-08,CTC272,CTC262,,Black Pied,,CTU1,No
CTC404,MM Nanook,Nanook,MM,,Fancy Mouse,Female,2024-05-08,CTC301,CTC302,,Black,,CTU1,No
CTC303,MM Nero,Nero,MM,,Fancy Mouse,Male,2024-05-08,CTC301,CTC302,,Black Pief,,CTU1,No
CTC273,MM Toretto,Toretto,MM,,Fancy Mouse,Male,2024-05-08,CTC272,CTC262,,Black Pied,,CTU1,No
